Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
EON SHENTON,"1,350,000",645.84,"2,090",Apr-23,SHENTON WAY,Resale,Strata,60,"22,500",-,Apartment,1,99 yrs lease commencing from 2011,02,Core Central Region,26 to 30
CASCADALE,"1,730,000","1,593.07","1,086",Apr-23,UPPER CHANGI ROAD EAST,Resale,Strata,148,"11,689",-,Condominium,1,Freehold,16,Outside Central Region,01 to 05
THE MADEIRA,"1,180,000","1,054.87","1,119",Apr-23,BUKIT BATOK STREET 31,Resale,Strata,98,"12,041",-,Condominium,1,99 yrs lease commencing from 2000,23,Outside Central Region,06 to 10
LAKEVILLE,"1,050,000",635.08,"1,653",Apr-23,JURONG LAKE LINK,Resale,Strata,59,"17,797",-,Condominium,1,99 yrs lease commencing from 2013,22,Outside Central Region,01 to 05
REGENT HEIGHTS,"1,230,000","1,173.28","1,048",Apr-23,BUKIT BATOK EAST AVENUE 5,Resale,Strata,109,"11,284",-,Condominium,1,99 yrs lease commencing from 1995,23,Outside Central Region,16 to 20
KINGSFORD . HILLVIEW PEAK,"1,130,000",850.36,"1,329",Apr-23,HILLVIEW RISE,Resale,Strata,79,"14,304",-,Condominium,1,99 yrs lease commencing from 2012,23,Outside Central Region,06 to 10
MAYFAIR GARDENS,"1,610,000",753.48,"2,137",Apr-23,RIFLE RANGE ROAD,Sub Sale,Strata,70,"23,000",-,Condominium,1,99 yrs lease commencing from 2018,21,Rest of Central Region,01 to 05
ELIAS GREEN,"1,388,000","1,528.49",908,Apr-23,ELIAS GREEN,Resale,Strata,142,"9,775",-,Condominium,1,99 yrs lease commencing from 1991,18,Outside Central Region,01 to 05
PINNACLE 16,"950,000",592.02,"1,605",Apr-23,SHAN ROAD,Resale,Strata,55,"17,273",-,Apartment,1,Freehold,12,Rest of Central Region,06 to 10
CORALS AT KEPPEL BAY,"7,056,000","2,647.94","2,665",Apr-23,KEPPEL BAY DRIVE,Resale,Strata,246,"28,683",-,Condominium,1,99 yrs lease commencing from 2007,04,Rest of Central Region,01 to 05
ONE PEARL BANK,"2,980,000","1,184.04","2,517",Apr-23,PEARL BANK,New Sale,Strata,110,"27,091",-,Apartment,1,99 yrs lease commencing from 2019,03,Rest of Central Region,16 to 20
ONE HOLLAND VILLAGE RESIDENCES,"3,129,900","1,097.93","2,851",Apr-23,HOLLAND VILLAGE WAY,New Sale,Strata,102,"30,685",-,Apartment,1,99 yrs lease commencing from 2018,10,Core Central Region,26 to 30
RIVIERE,"3,368,000","1,173.28","2,871",Apr-23,JIAK KIM STREET,New Sale,Strata,109,"30,899",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,36 to 40
JERVOIS PRIVE,"3,570,000","1,108.69","3,220",Apr-23,JERVOIS ROAD,New Sale,Strata,103,"34,660",-,Apartment,1,Freehold,10,Core Central Region,01 to 05
THE LANAI,"1,650,000","1,044.11","1,580",Apr-23,HILLVIEW AVENUE,Resale,Strata,97,"17,010",-,Condominium,1,999 yrs lease commencing from 1885,23,Outside Central Region,01 to 05
THE LANDMARK,"1,396,888",495.14,"2,821",Apr-23,CHIN SWEE ROAD,New Sale,Strata,46,"30,367",-,Condominium,1,99 yrs lease commencing from 2020,03,Rest of Central Region,21 to 25
PULLMAN RESIDENCES NEWTON,"3,525,390","1,162.51","3,033",Apr-23,DUNEARN ROAD,New Sale,Strata,108,"32,643",-,Apartment,1,Freehold,11,Core Central Region,16 to 20
KENSINGTON SQUARE,"1,210,000",914.94,"1,322",Apr-23,JALAN LOKAM,Resale,Strata,85,"14,235",-,Apartment,1,Freehold,19,Outside Central Region,01 to 05
PARK PLACE RESIDENCES AT PLQ,"958,000",484.38,"1,978",Apr-23,PAYA LEBAR ROAD,Resale,Strata,45,"21,289",-,Apartment,1,99 yrs lease commencing from 2015,14,Rest of Central Region,01 to 05
AMARYLLIS VILLE,"2,380,000","1,259.39","1,890",Apr-23,NEWTON ROAD,Resale,Strata,117,"20,342",-,Condominium,1,99 yrs lease commencing from 1997,11,Core Central Region,11 to 15
SKIES MILTONIA,"1,130,000",968.76,"1,166",Apr-23,MILTONIA CLOSE,Resale,Strata,90,"12,556",-,Condominium,1,99 yrs lease commencing from 2012,27,Outside Central Region,06 to 10
THE TENNERY,"820,000",613.55,"1,336",Apr-23,WOODLANDS ROAD,Resale,Strata,57,"14,386",-,Apartment,1,99 yrs lease commencing from 2010,23,Outside Central Region,11 to 15
BARTLEY RIDGE,"1,735,000",968.76,"1,791",Apr-23,MOUNT VERNON ROAD,Resale,Strata,90,"19,278",-,Condominium,1,99 yrs lease commencing from 2012,13,Rest of Central Region,11 to 15
PETIT JERVOIS,"1,960,000",775.01,"2,529",Apr-23,JERVOIS ROAD,Resale,Strata,72,"27,222",-,Apartment,1,Freehold,10,Core Central Region,01 to 05
THE BAYSHORE,"1,620,000","1,259.39","1,286",Apr-23,BAYSHORE ROAD,Resale,Strata,117,"13,846",-,Condominium,1,99 yrs lease commencing from 1993,16,Outside Central Region,06 to 10
FLAMINGO VALLEY,"1,930,000","1,173.28","1,645",Apr-23,SIGLAP ROAD,Resale,Strata,109,"17,706",-,Condominium,1,Freehold,15,Outside Central Region,01 to 05
THE IMPERIAL,"4,650,000","1,915.99","2,427",Apr-23,JALAN RUMBIA,Resale,Strata,178,"26,124",-,Condominium,1,Freehold,09,Core Central Region,06 to 10
THE GLADES,"1,280,000",839.59,"1,525",Apr-23,BEDOK RISE,Resale,Strata,78,"16,410",-,Condominium,1,99 yrs lease commencing from 2013,16,Outside Central Region,01 to 05
EIGHT RIVERSUITES,"1,868,000","1,194.8","1,563",Apr-23,WHAMPOA EAST,Resale,Strata,111,"16,829",-,Condominium,1,99 yrs lease commencing from 2011,12,Rest of Central Region,01 to 05
THE TRE VER,"920,000",505.91,"1,819",Apr-23,POTONG PASIR AVENUE 1,Sub Sale,Strata,47,"19,574",-,Condominium,1,99 yrs lease commencing from 2018,13,Rest of Central Region,06 to 10
SHELFORD REGENCY,"3,220,000","1,517.72","2,122",Apr-23,SHELFORD ROAD,Resale,Strata,141,"22,837",-,Condominium,1,Freehold,11,Core Central Region,01 to 05
NICOLE GREEN,"1,300,000",925.7,"1,404",Apr-23,GUILLEMARD ROAD,Resale,Strata,86,"15,116",-,Apartment,1,Freehold,14,Rest of Central Region,06 to 10
THE TRE VER,"928,000",495.14,"1,874",Apr-23,POTONG PASIR AVENUE 1,Sub Sale,Strata,46,"20,174",-,Condominium,1,99 yrs lease commencing from 2018,13,Rest of Central Region,11 to 15
THE BOTANY AT DAIRY FARM,"1,433,000",742.72,"1,929",Apr-23,DAIRY FARM WALK,New Sale,Strata,69,"20,768",-,Condominium,1,99 yrs lease commencing from 2022,23,Outside Central Region,11 to 15
WATERTOWN,"1,308,000",807.3,"1,620",Apr-23,PUNGGOL CENTRAL,Resale,Strata,75,"17,440",-,Apartment,1,99 yrs lease commencing from 2011,19,Outside Central Region,06 to 10
CASA MERAH,"1,692,000","1,227.1","1,379",Apr-23,TANAH MERAH KECHIL AVENUE,Resale,Strata,114,"14,842",-,Apartment,1,99 yrs lease commencing from 2006,16,Outside Central Region,01 to 05
WATERFRONT ISLE,"2,000,088","1,216.33","1,644",Apr-23,BEDOK RESERVOIR ROAD,Resale,Strata,113,"17,700",-,Condominium,1,99 yrs lease commencing from 2009,16,Outside Central Region,11 to 15
ALBA,"7,600,000","1,905.23","3,989",Apr-23,CAIRNHILL RISE,Resale,Strata,177,"42,938",-,Apartment,1,Freehold,09,Core Central Region,11 to 15
HILLION RESIDENCES,"2,500,000","1,356.26","1,843",Apr-23,JELEBU ROAD,Resale,Strata,126,"19,841",-,Apartment,1,99 yrs lease commencing from 2013,23,Outside Central Region,16 to 20
THE AVENIR,"1,688,000",538.2,"3,136",Apr-23,RIVER VALLEY CLOSE,New Sale,Strata,50,"33,760",-,Condominium,1,Freehold,09,Core Central Region,31 to 35
PARC ESTA,"1,950,000",925.7,"2,107",Apr-23,SIMS AVENUE,Sub Sale,Strata,86,"22,674",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,11 to 15
THE CASCADIA,"1,750,000",882.65,"1,983",Apr-23,BUKIT TIMAH ROAD,Resale,Strata,82,"21,341",-,Condominium,1,Freehold,21,Rest of Central Region,06 to 10
TROPICAL SPRING,"1,400,000","1,334.74","1,049",Apr-23,SIMEI STREET 4,Resale,Strata,124,"11,290",-,Condominium,1,99 yrs lease commencing from 1997,18,Outside Central Region,01 to 05
BLUE HORIZON,"1,470,000","1,151.75","1,276",Apr-23,WEST COAST CRESCENT,Resale,Strata,107,"13,738",-,Condominium,1,99 yrs lease commencing from 2000,05,Outside Central Region,11 to 15
PETIT JERVOIS,"1,572,000",635.08,"2,475",Apr-23,JERVOIS ROAD,Resale,Strata,59,"26,644",-,Apartment,1,Freehold,10,Core Central Region,01 to 05
THE MEDLEY,"2,188,000","1,614.6","1,355",Apr-23,LORONG G TELOK KURAU,Resale,Strata,150,"14,587",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
THE TRE VER,"900,000",495.14,"1,818",Apr-23,POTONG PASIR AVENUE 1,Sub Sale,Strata,46,"19,565",-,Condominium,1,99 yrs lease commencing from 2018,13,Rest of Central Region,11 to 15
PARC OLYMPIA,"1,325,000","1,162.51","1,140",Apr-23,FLORA DRIVE,Resale,Strata,108,"12,269",-,Condominium,1,99 yrs lease commencing from 2012,17,Outside Central Region,06 to 10
PARC OLYMPIA,"1,650,000","1,485.43","1,111",Apr-23,FLORA DRIVE,Resale,Strata,138,"11,957",-,Condominium,1,99 yrs lease commencing from 2012,17,Outside Central Region,06 to 10
WATTEN HILL,"4,800,000","2,669.47","1,798",Apr-23,WATTEN VIEW,Resale,Strata,248,"19,355",-,Condominium,1,Freehold,11,Core Central Region,-
SEA PAVILION RESIDENCES,"955,000",441.32,"2,164",Apr-23,UPPER EAST COAST ROAD,Resale,Strata,41,"23,293",-,Apartment,1,Freehold,16,Outside Central Region,01 to 05
MAYFAIR GARDENS,"2,480,000","1,216.33","2,039",Apr-23,RIFLE RANGE ROAD,Sub Sale,Strata,113,"21,947",-,Condominium,1,99 yrs lease commencing from 2018,21,Rest of Central Region,01 to 05
AVENUE SOUTH RESIDENCE,"1,770,000",731.95,"2,418",Apr-23,SILAT AVENUE,Sub Sale,Strata,68,"26,029",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,31 to 35
ICON @ PASIR PANJANG,"968,888",602.78,"1,607",Apr-23,PASIR PANJANG ROAD,Resale,Strata,56,"17,302",-,Apartment,1,Freehold,05,Rest of Central Region,01 to 05
THE PARC CONDOMINIUM,"2,510,000","1,496.2","1,678",Apr-23,WEST COAST WALK,Resale,Strata,139,"18,058",-,Condominium,1,Freehold,05,Outside Central Region,11 to 15
SELETAR SPRINGS CONDOMINIUM,"1,800,000","2,077.45",866,Apr-23,GERALD DRIVE,Resale,Strata,193,"9,326",-,Condominium,1,99 yrs lease commencing from 1997,28,Outside Central Region,01 to 05
RIVERFRONT RESIDENCES,"988,888",613.55,"1,612",Apr-23,HOUGANG AVENUE 7,Sub Sale,Strata,57,"17,349",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,11 to 15
BEACON HEIGHTS,"1,308,888",893.41,"1,465",Apr-23,MAR THOMA ROAD,Resale,Strata,83,"15,770",-,Condominium,1,999 yrs lease commencing from 1882,12,Rest of Central Region,16 to 20
AQUARIUS BY THE PARK,"1,420,000","1,227.1","1,157",Apr-23,BEDOK RESERVOIR VIEW,Resale,Strata,114,"12,456",-,Condominium,1,99 yrs lease commencing from 1996,16,Outside Central Region,06 to 10
SILVERSEA,"1,950,000","1,065.64","1,830",Apr-23,MARINE PARADE ROAD,Resale,Strata,99,"19,697",-,Condominium,1,99 yrs lease commencing from 2007,15,Rest of Central Region,16 to 20
SYMPHONY SUITES,"1,130,000",914.94,"1,235",Apr-23,YISHUN CLOSE,Resale,Strata,85,"13,294",-,Condominium,1,99 yrs lease commencing from 2014,27,Outside Central Region,11 to 15
SUNFLOWER VIEW,"1,255,000","1,011.82","1,240",Apr-23,LORONG 36 GEYLANG,Resale,Strata,94,"13,351",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
PRINCIPAL GARDEN,"1,600,000",764.24,"2,094",Apr-23,PRINCE CHARLES CRESCENT,Resale,Strata,71,"22,535",-,Condominium,1,99 yrs lease commencing from 2014,03,Rest of Central Region,01 to 05
THE TRILINQ,"1,750,000",914.94,"1,913",Apr-23,JALAN LEMPENG,Resale,Strata,85,"20,588",-,Condominium,1,99 yrs lease commencing from 2012,05,Outside Central Region,31 to 35
NORTHVALE,"1,485,000","1,679.18",884,Apr-23,CHOA CHU KANG LOOP,Resale,Strata,156,"9,519",-,Apartment,1,99 yrs lease commencing from 1995,23,Outside Central Region,01 to 05
WOOLLERTON PARK,"5,000,000","2,357.32","2,121",Apr-23,WOOLLERTON PARK,Resale,Strata,219,"22,831",-,Apartment,1,Freehold,10,Core Central Region,06 to 10
RIVIERE,"3,298,000","1,173.28","2,811",Apr-23,JIAK KIM STREET,New Sale,Strata,109,"30,257",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,31 to 35
THE REEF AT KING'S DOCK,"2,946,760","1,076.4","2,738",Apr-23,HARBOURFRONT AVENUE,New Sale,Strata,100,"29,468",-,Condominium,1,99 yrs lease commencing from 2021,04,Rest of Central Region,01 to 05
THE LANDMARK,"1,392,888",495.14,"2,813",Apr-23,CHIN SWEE ROAD,New Sale,Strata,46,"30,280",-,Condominium,1,99 yrs lease commencing from 2020,03,Rest of Central Region,21 to 25
THE LANDMARK,"1,331,000",495.14,"2,688",Apr-23,CHIN SWEE ROAD,New Sale,Strata,46,"28,935",-,Condominium,1,99 yrs lease commencing from 2020,03,Rest of Central Region,31 to 35
THE LANDMARK,"1,335,312",495.14,"2,697",Apr-23,CHIN SWEE ROAD,New Sale,Strata,46,"29,029",-,Condominium,1,99 yrs lease commencing from 2020,03,Rest of Central Region,31 to 35
THE REEF AT KING'S DOCK,"3,657,080","1,345.5","2,718",Apr-23,HARBOURFRONT AVENUE,New Sale,Strata,125,"29,257",-,Condominium,1,99 yrs lease commencing from 2021,04,Rest of Central Region,01 to 05
TEMBUSU GRAND,"1,950,000",742.72,"2,625",Apr-23,JALAN TEMBUSU,New Sale,Strata,69,"28,261",-,Condominium,1,99 yrs lease commencing from 2022,15,Rest of Central Region,16 to 20
AFFINITY AT SERANGOON,"1,900,000","1,076.4","1,765",Apr-23,SERANGOON NORTH AVENUE 1,Sub Sale,Strata,100,"19,000",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,06 to 10
ONE HOLLAND VILLAGE RESIDENCES,"1,494,790",484.38,"3,086",Apr-23,HOLLAND VILLAGE WAY,New Sale,Strata,45,"33,218",-,Apartment,1,99 yrs lease commencing from 2018,10,Core Central Region,31 to 35
MIDTOWN BAY,"2,183,200",731.95,"2,983",Apr-23,BEACH ROAD,New Sale,Strata,68,"32,106",-,Apartment,1,99 yrs lease commencing from 2018,07,Core Central Region,11 to 15
MIDTOWN BAY,"2,335,300",731.95,"3,191",Apr-23,BEACH ROAD,New Sale,Strata,68,"34,343",-,Apartment,1,99 yrs lease commencing from 2018,07,Core Central Region,11 to 15
AMBER PARK,"5,452,000","2,142.04","2,545",Apr-23,AMBER GARDENS,New Sale,Strata,199,"27,397",-,Condominium,1,Freehold,15,Rest of Central Region,01 to 05
CAIRNHILL 16,"5,319,200","1,743.77","3,050",Apr-23,CAIRNHILL RISE,New Sale,Strata,162,"32,835",-,Apartment,1,Freehold,09,Core Central Region,11 to 15
PASIR RIS 8,"2,567,200","1,463.9","1,754",Apr-23,PASIR RIS DRIVE 8,New Sale,Strata,136,"18,876",-,Apartment,1,99 yrs lease commencing from 2021,18,Outside Central Region,01 to 05
AMBER PARK,"5,242,000","2,142.04","2,447",Apr-23,AMBER GARDENS,New Sale,Strata,199,"26,342",-,Condominium,1,Freehold,15,Rest of Central Region,01 to 05
WILSHIRE RESIDENCES,"2,117,000",742.72,"2,850",Apr-23,FARRER ROAD,New Sale,Strata,69,"30,681",-,Apartment,1,Freehold,10,Core Central Region,06 to 10
TEMBUSU GRAND,"1,978,000",742.72,"2,663",Apr-23,JALAN TEMBUSU,New Sale,Strata,69,"28,667",-,Condominium,1,99 yrs lease commencing from 2022,15,Rest of Central Region,16 to 20
TEMBUSU GRAND,"3,517,000","1,431.61","2,457",Apr-23,JALAN TEMBUSU,New Sale,Strata,133,"26,444",-,Condominium,1,99 yrs lease commencing from 2022,15,Rest of Central Region,16 to 20
TEMBUSU GRAND,"1,321,000",527.44,"2,505",Apr-23,JALAN TEMBUSU,New Sale,Strata,49,"26,959",-,Condominium,1,99 yrs lease commencing from 2022,15,Rest of Central Region,06 to 10
TEMBUSU GRAND,"1,909,000",828.83,"2,303",Apr-23,JALAN TEMBUSU,New Sale,Strata,77,"24,792",-,Condominium,1,99 yrs lease commencing from 2022,15,Rest of Central Region,16 to 20
ONE DRAYCOTT,"2,701,800",796.54,"3,392",Apr-23,DRAYCOTT PARK,New Sale,Strata,74,"36,511",-,Apartment,1,Freehold,10,Core Central Region,06 to 10
THE GARDEN RESIDENCES,"785,000",452.09,"1,736",Apr-23,SERANGOON NORTH VIEW,Resale,Strata,42,"18,690",-,Apartment,1,99 yrs lease commencing from 2017,19,Outside Central Region,11 to 15
THE SUNSHINE,"2,280,000","2,034.4","1,121",Apr-23,SUNSHINE TERRACE,Resale,Strata,189,"12,063",-,Apartment,1,Freehold,19,Outside Central Region,11 to 15
AVANT RESIDENCES,"660,000",387.5,"1,703",Apr-23,ALJUNIED ROAD,Resale,Strata,36,"18,333",-,Apartment,1,99 yrs lease commencing from 2012,14,Rest of Central Region,06 to 10
KAP RESIDENCES,"935,000",495.14,"1,888",Apr-23,KING ALBERT PARK,Resale,Strata,46,"20,326",-,Apartment,1,Freehold,21,Rest of Central Region,06 to 10
KI RESIDENCES AT BROOKVALE,"2,432,000","1,194.8","2,035",Apr-23,BROOKVALE DRIVE,New Sale,Strata,111,"21,910",-,Condominium,1,999 yrs lease commencing from 1885,21,Outside Central Region,11 to 15
MIDTOWN BAY,"2,307,500",731.95,"3,153",Apr-23,BEACH ROAD,New Sale,Strata,68,"33,934",-,Apartment,1,99 yrs lease commencing from 2018,07,Core Central Region,16 to 20
MIDTOWN BAY,"2,603,600",731.95,"3,557",Apr-23,BEACH ROAD,New Sale,Strata,68,"38,288",-,Apartment,1,99 yrs lease commencing from 2018,07,Core Central Region,16 to 20
THE GREENWICH,"1,050,000",882.65,"1,190",Apr-23,SELETAR ROAD,Resale,Strata,82,"12,805",-,Condominium,1,99 yrs lease commencing from 2009,28,Outside Central Region,01 to 05
ARDMORE PARK,"13,008,888","2,884.75","4,510",Apr-23,ARDMORE PARK,Resale,Strata,268,"48,541",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
MIDTOWN MODERN,"4,840,110","1,808.35","2,677",Apr-23,TAN QUEE LAN STREET,New Sale,Strata,168,"28,810",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,01 to 05
CAIRNHILL 16,"5,580,800","1,743.77","3,200",Apr-23,CAIRNHILL RISE,New Sale,Strata,162,"34,449",-,Apartment,1,Freehold,09,Core Central Region,11 to 15
HAIG 162,"736,200",409.03,"1,800",Apr-23,HAIG ROAD,Resale,Strata,38,"19,374",-,Apartment,1,Freehold,15,Rest of Central Region,11 to 15
MELVILLE PARK,"875,000",968.76,903,Apr-23,SIMEI STREET 1,Resale,Strata,90,"9,722",-,Condominium,1,99 yrs lease commencing from 1992,18,Outside Central Region,06 to 10
VAN HOLLAND,"2,920,000","1,001.05","2,917",Apr-23,HOLLAND ROAD,New Sale,Strata,93,"31,398",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
HIGH PARK RESIDENCES,"1,000,000",667.37,"1,498",Apr-23,FERNVALE ROAD,Resale,Strata,62,"16,129",-,Apartment,1,99 yrs lease commencing from 2014,28,Outside Central Region,11 to 15
COMMONWEALTH TOWERS,"928,000",462.85,"2,005",Apr-23,COMMONWEALTH AVENUE,Resale,Strata,43,"21,581",-,Condominium,1,99 yrs lease commencing from 2013,03,Rest of Central Region,06 to 10
SCOTTS 28,"3,968,000","1,657.66","2,394",Apr-23,SCOTTS ROAD,Resale,Strata,154,"25,766",-,Condominium,1,Freehold,09,Core Central Region,16 to 20
THE LAKESHORE,"1,185,000",861.12,"1,376",Apr-23,JURONG WEST STREET 41,Resale,Strata,80,"14,813",-,Condominium,1,99 yrs lease commencing from 2002,22,Outside Central Region,06 to 10
THE LILIUM,"3,278,000","1,915.99","1,711",Apr-23,HOW SUN ROAD,New Sale,Strata,178,"18,416",-,Condominium,1,Freehold,19,Outside Central Region,01 to 05
PETIT JERVOIS,"1,901,000",742.72,"2,560",Apr-23,JERVOIS ROAD,Resale,Strata,69,"27,551",-,Apartment,1,Freehold,10,Core Central Region,01 to 05
PETIT JERVOIS,"1,579,000",635.08,"2,486",Apr-23,JERVOIS ROAD,Resale,Strata,59,"26,763",-,Apartment,1,Freehold,10,Core Central Region,01 to 05
PETIT JERVOIS,"1,733,000",645.84,"2,683",Apr-23,JERVOIS ROAD,Resale,Strata,60,"28,883",-,Apartment,1,Freehold,10,Core Central Region,01 to 05
VISIONCREST,"2,575,000","1,140.98","2,257",Apr-23,OXLEY RISE,Resale,Strata,106,"24,292",-,Apartment,1,Freehold,09,Core Central Region,01 to 05
PEAK RESIDENCE,"1,957,000",807.3,"2,424",Apr-23,THOMSON ROAD,New Sale,Strata,75,"26,093",-,Condominium,1,Freehold,11,Core Central Region,01 to 05
THE VUE,"688,000",419.8,"1,639",Apr-23,UPPER PAYA LEBAR ROAD,Resale,Strata,39,"17,641",-,Apartment,1,Freehold,19,Outside Central Region,01 to 05
BELLEZZA @ KATONG,"1,480,000",936.47,"1,580",Apr-23,CEYLON ROAD,Resale,Strata,87,"17,011",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
ONE HOLLAND VILLAGE RESIDENCES,"4,004,550","1,237.86","3,235",Apr-23,HOLLAND VILLAGE WAY,New Sale,Strata,115,"34,822",-,Apartment,1,99 yrs lease commencing from 2018,10,Core Central Region,21 to 25
THE MILTONIA RESIDENCES,"950,000",861.12,"1,103",Apr-23,MILTONIA CLOSE,Resale,Strata,80,"11,875",-,Condominium,1,99 yrs lease commencing from 2010,27,Outside Central Region,01 to 05
FLO RESIDENCE,"968,000",764.24,"1,267",Apr-23,PUNGGOL FIELD WALK,Resale,Strata,71,"13,634",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,01 to 05
HILLVIEW APARTMENTS,"1,750,000","1,302.44","1,344",Apr-23,HILLVIEW AVENUE,Resale,Strata,121,"14,463",-,Apartment,1,Freehold,23,Outside Central Region,06 to 10
KLIMT CAIRNHILL,"2,900,000",828.83,"3,499",Apr-23,CAIRNHILL ROAD,New Sale,Strata,77,"37,662",-,Apartment,1,Freehold,09,Core Central Region,26 to 30
OPTIMA @ TANAH MERAH,"1,230,000",850.36,"1,446",Apr-23,TANAH MERAH KECHIL AVENUE,Resale,Strata,79,"15,570",-,Condominium,1,99 yrs lease commencing from 2008,16,Outside Central Region,11 to 15
KENSINGTON PARK CONDOMINIUM,"3,380,000","2,271.2","1,488",Apr-23,KENSINGTON PARK DRIVE,Resale,Strata,211,"16,019",-,Condominium,1,999 yrs lease commencing from 1878,19,Outside Central Region,01 to 05
NOVENA COURT,"1,270,000",861.12,"1,475",Apr-23,JALAN NOVENA BARAT,Resale,Strata,80,"15,875",-,Apartment,1,Freehold,11,Core Central Region,01 to 05
OLEANDER TOWERS,"1,550,000","1,151.75","1,346",Apr-23,LORONG 1 TOA PAYOH,Resale,Strata,107,"14,486",-,Apartment,1,99 yrs lease commencing from 1995,12,Rest of Central Region,11 to 15
TEMBUSU GRAND,"1,787,000",742.72,"2,406",Apr-23,JALAN TEMBUSU,New Sale,Strata,69,"25,899",-,Condominium,1,99 yrs lease commencing from 2022,15,Rest of Central Region,01 to 05
TEMBUSU GRAND,"2,919,000","1,173.28","2,488",Apr-23,JALAN TEMBUSU,New Sale,Strata,109,"26,780",-,Condominium,1,99 yrs lease commencing from 2022,15,Rest of Central Region,16 to 20
